,run_id,experiment_id,status,artifact_uri,start_time,end_time,metrics.10-fold accuracy,metrics.train f1_score,metrics.test f1_score,metrics.10-fold deviation,metrics.train recall_score,metrics.test accuracy_score,metrics.train accuracy_score,metrics.test recall_score,metrics.test precision_score,metrics.train precision_score,params.reg_lambda,params.model_name,params.colsample_bytree,params.n_estimators,params.max_depth,params.subsample,params.gamma,params.loss,params.bootstrap,params.criterion,params.max_features,params.min_samples_split,params.min_samples_leaf,params.base_estimator,params.splitter,tags.mlflow.source.name,tags.mlflow.user,tags.mlflow.source.git.commit,tags.mlflow.source.type,tags.mlflow.runName
0,b85558c159cb4437a84107669353a48e,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/b85558c159cb4437a84107669353a48e/artifacts,2023-02-23 16:24:28.332000+00:00,2023-02-23 16:24:28.367000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,1,XGBClassifier,1,50,8,1,0.01,,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,XGBClassifier-1677169468.3314464
1,d48f1b90c2ff456e9eb776e811f3f9b9,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/d48f1b90c2ff456e9eb776e811f3f9b9/artifacts,2023-02-23 16:24:28.227000+00:00,2023-02-23 16:24:28.263000+00:00,0.867,0.943,0.927,0.125,0.893,0.925,0.95,0.864,1.0,1.0,1,XGBClassifier,1,10,8,1,0.01,,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,XGBClassifier-1677169468.2257833
2,b31949fa37ee406f9a048eb94b252cc6,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/b31949fa37ee406f9a048eb94b252cc6/artifacts,2023-02-23 16:24:28.124000+00:00,2023-02-23 16:24:28.161000+00:00,0.9,0.964,0.952,0.111,0.964,0.95,0.967,0.909,1.0,0.964,1,XGBClassifier,1,50,2,1,0.01,,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,XGBClassifier-1677169468.123064
3,b7c71918f2404f3d837e2cec1df82fc8,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/b7c71918f2404f3d837e2cec1df82fc8/artifacts,2023-02-23 16:24:27.999000+00:00,2023-02-23 16:24:28.035000+00:00,0.867,0.943,0.927,0.125,0.893,0.925,0.95,0.864,1.0,1.0,1,XGBClassifier,1,10,2,1,0.01,,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,XGBClassifier-1677169467.998191
4,1e705a060829403480c90ef675bbcb10,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/1e705a060829403480c90ef675bbcb10/artifacts,2023-02-23 16:24:27.886000+00:00,2023-02-23 16:24:27.921000+00:00,0.9,1.0,0.955,0.111,1.0,0.95,1.0,0.955,0.955,1.0,,GradientBoostingClassifier,,50,8,,,exponential,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,GradientBoostingClassifier-1677169467.8850665
5,c47b7980af8342febb20627af4fcfb81,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/c47b7980af8342febb20627af4fcfb81/artifacts,2023-02-23 16:24:27.713000+00:00,2023-02-23 16:24:27.773000+00:00,0.917,1.0,0.952,0.112,1.0,0.95,1.0,0.909,1.0,1.0,,GradientBoostingClassifier,,10,8,,,exponential,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,GradientBoostingClassifier-1677169467.71008
6,87e31947c0494f3b8d8652b5da9ec26f,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/87e31947c0494f3b8d8652b5da9ec26f/artifacts,2023-02-23 16:24:27.613000+00:00,2023-02-23 16:24:27.649000+00:00,0.867,1.0,0.952,0.125,1.0,0.95,1.0,0.909,1.0,1.0,,GradientBoostingClassifier,,50,2,,,exponential,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,GradientBoostingClassifier-1677169467.6120453
7,120d40b2b5b04b798afa2e035b1d74ac,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/120d40b2b5b04b798afa2e035b1d74ac/artifacts,2023-02-23 16:24:27.460000+00:00,2023-02-23 16:24:27.496000+00:00,0.867,0.943,0.927,0.125,0.893,0.925,0.95,0.864,1.0,1.0,,GradientBoostingClassifier,,10,2,,,exponential,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,GradientBoostingClassifier-1677169467.4597058
8,1a281608798244248f4896ee240f1b8c,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/1a281608798244248f4896ee240f1b8c/artifacts,2023-02-23 16:24:27.375000+00:00,2023-02-23 16:24:27.411000+00:00,0.9,1.0,0.955,0.111,1.0,0.95,1.0,0.955,0.955,1.0,,GradientBoostingClassifier,,50,8,,,deviance,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,GradientBoostingClassifier-1677169467.3741734
9,c7f8e7ad6d164456bd467adb15af14ce,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/c7f8e7ad6d164456bd467adb15af14ce/artifacts,2023-02-23 16:24:27.223000+00:00,2023-02-23 16:24:27.258000+00:00,0.917,1.0,0.955,0.112,1.0,0.95,1.0,0.955,0.955,1.0,,GradientBoostingClassifier,,10,8,,,deviance,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,GradientBoostingClassifier-1677169467.222008
10,a73aa6eb92514bf394ec4e5868e5c808,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/a73aa6eb92514bf394ec4e5868e5c808/artifacts,2023-02-23 16:24:27.143000+00:00,2023-02-23 16:24:27.178000+00:00,0.867,1.0,0.952,0.125,1.0,0.95,1.0,0.909,1.0,1.0,,GradientBoostingClassifier,,50,2,,,deviance,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,GradientBoostingClassifier-1677169467.1424422
11,35b2bc8af3304e53b2e438850ae86005,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/35b2bc8af3304e53b2e438850ae86005/artifacts,2023-02-23 16:24:26.990000+00:00,2023-02-23 16:24:27.033000+00:00,0.9,0.949,0.933,0.111,1.0,0.925,0.95,0.955,0.913,0.903,,GradientBoostingClassifier,,10,2,,,deviance,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,GradientBoostingClassifier-1677169466.988683
12,2456332c27784f9c931b1c20d24eaaef,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/2456332c27784f9c931b1c20d24eaaef/artifacts,2023-02-23 16:24:26.908000+00:00,2023-02-23 16:24:26.944000+00:00,0.917,1.0,0.955,0.083,1.0,0.95,1.0,0.955,0.955,1.0,,GradientBoostingClassifier,,50,8,,,log_loss,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,GradientBoostingClassifier-1677169466.9077165
13,acc6b0e7cdfa4bf1a791ced01e3b1022,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/acc6b0e7cdfa4bf1a791ced01e3b1022/artifacts,2023-02-23 16:24:26.747000+00:00,2023-02-23 16:24:26.785000+00:00,0.9,1.0,0.952,0.133,1.0,0.95,1.0,0.909,1.0,1.0,,GradientBoostingClassifier,,10,8,,,log_loss,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,GradientBoostingClassifier-1677169466.7460804
14,0896f33e920145a396708b80e069f979,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/0896f33e920145a396708b80e069f979/artifacts,2023-02-23 16:24:26.637000+00:00,2023-02-23 16:24:26.700000+00:00,0.867,1.0,0.952,0.125,1.0,0.95,1.0,0.909,1.0,1.0,,GradientBoostingClassifier,,50,2,,,log_loss,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,GradientBoostingClassifier-1677169466.6341066
15,8f908e4c8a824ff0a8183c5b864aaa81,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/8f908e4c8a824ff0a8183c5b864aaa81/artifacts,2023-02-23 16:24:26.507000+00:00,2023-02-23 16:24:26.543000+00:00,0.9,0.949,0.933,0.111,1.0,0.925,0.95,0.955,0.913,0.903,,GradientBoostingClassifier,,10,2,,,log_loss,,,,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,GradientBoostingClassifier-1677169466.5055346
16,2239da753304473fb0a1480f998f0b21,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/2239da753304473fb0a1480f998f0b21/artifacts,2023-02-23 16:24:26.413000+00:00,2023-02-23 16:24:26.461000+00:00,0.967,1.0,0.952,0.067,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,False,log_loss,log2,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169466.411956
17,f53b9e77908645e6a59b4dd12c9384c5,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/f53b9e77908645e6a59b4dd12c9384c5/artifacts,2023-02-23 16:24:26.228000+00:00,2023-02-23 16:24:26.264000+00:00,0.933,1.0,0.952,0.082,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,False,log_loss,sqrt,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169466.2274802
18,7b3d2d154bb548daa35ebd53cdb8e0f6,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/7b3d2d154bb548daa35ebd53cdb8e0f6/artifacts,2023-02-23 16:24:26.036000+00:00,2023-02-23 16:24:26.072000+00:00,0.9,1.0,0.952,0.111,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,False,log_loss,None,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169466.035205
19,8415c9b0f08942d188515db8d42e9130,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/8415c9b0f08942d188515db8d42e9130/artifacts,2023-02-23 16:24:25.847000+00:00,2023-02-23 16:24:25.884000+00:00,0.933,0.906,0.872,0.111,0.857,0.875,0.917,0.773,1.0,0.96,,ExtraTreesClassifier,,50,2,,,,False,log_loss,log2,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169465.8457334
20,18bf8e1d49e74551a69183c3aa60ddbe,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/18bf8e1d49e74551a69183c3aa60ddbe/artifacts,2023-02-23 16:24:25.638000+00:00,2023-02-23 16:24:25.694000+00:00,0.967,0.943,0.872,0.067,0.893,0.875,0.95,0.773,1.0,1.0,,ExtraTreesClassifier,,50,2,,,,False,log_loss,sqrt,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169465.6361282
21,a45ad4667daf4934a1372cc59b77bee0,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/a45ad4667daf4934a1372cc59b77bee0/artifacts,2023-02-23 16:24:25.438000+00:00,2023-02-23 16:24:25.474000+00:00,0.95,0.945,0.927,0.076,0.929,0.925,0.95,0.864,1.0,0.963,,ExtraTreesClassifier,,50,2,,,,False,log_loss,None,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169465.4372778
22,e260e46c32ea4c7ca868849657aea463,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/e260e46c32ea4c7ca868849657aea463/artifacts,2023-02-23 16:24:25.249000+00:00,2023-02-23 16:24:25.285000+00:00,0.933,1.0,0.927,0.082,1.0,0.925,1.0,0.864,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,False,entropy,log2,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169465.2483487
23,07f2de574b4e48d492b1ec9265eb28ed,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/07f2de574b4e48d492b1ec9265eb28ed/artifacts,2023-02-23 16:24:24.994000+00:00,2023-02-23 16:24:25.067000+00:00,0.933,1.0,0.952,0.082,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,False,entropy,sqrt,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169464.9913955
24,0dffe82134f9402ab87bc38d011bd244,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/0dffe82134f9402ab87bc38d011bd244/artifacts,2023-02-23 16:24:24.797000+00:00,2023-02-23 16:24:24.832000+00:00,0.933,1.0,0.952,0.082,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,False,entropy,None,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169464.7961714
25,af404b64a3e047f0bc1a0c4e14f5e04b,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/af404b64a3e047f0bc1a0c4e14f5e04b/artifacts,2023-02-23 16:24:24.585000+00:00,2023-02-23 16:24:24.620000+00:00,0.883,0.923,0.927,0.15,0.857,0.925,0.933,0.864,1.0,1.0,,ExtraTreesClassifier,,50,2,,,,False,entropy,log2,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169464.5841959
26,acca9ac8688645799a4ffa6dfe58ddc4,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/acca9ac8688645799a4ffa6dfe58ddc4/artifacts,2023-02-23 16:24:24.351000+00:00,2023-02-23 16:24:24.385000+00:00,0.933,0.945,0.927,0.111,0.929,0.925,0.95,0.864,1.0,0.963,,ExtraTreesClassifier,,50,2,,,,False,entropy,sqrt,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169464.350016
27,866fbfa5b7e1465a87f3388ec0e27da7,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/866fbfa5b7e1465a87f3388ec0e27da7/artifacts,2023-02-23 16:24:24.139000+00:00,2023-02-23 16:24:24.176000+00:00,0.9,0.929,0.952,0.111,0.929,0.95,0.933,0.909,1.0,0.929,,ExtraTreesClassifier,,50,2,,,,False,entropy,None,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169464.1380434
28,3ec56554841e4708847c664430850040,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/3ec56554841e4708847c664430850040/artifacts,2023-02-23 16:24:23.930000+00:00,2023-02-23 16:24:23.966000+00:00,0.933,1.0,0.952,0.082,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,False,gini,log2,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169463.9292336
29,62624272d86e4ff9ad16d8e1500a1e88,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/62624272d86e4ff9ad16d8e1500a1e88/artifacts,2023-02-23 16:24:23.710000+00:00,2023-02-23 16:24:23.771000+00:00,0.95,1.0,0.952,0.076,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,False,gini,sqrt,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169463.7074275
30,b020201cfd1b4611b936af87c17d5e4b,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/b020201cfd1b4611b936af87c17d5e4b/artifacts,2023-02-23 16:24:23.445000+00:00,2023-02-23 16:24:23.508000+00:00,0.9,1.0,0.952,0.082,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,False,gini,None,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169463.4421463
31,5a796ab852b04cb9833d0923f563b6ea,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/5a796ab852b04cb9833d0923f563b6ea/artifacts,2023-02-23 16:24:23.209000+00:00,2023-02-23 16:24:23.245000+00:00,0.917,0.923,0.9,0.112,0.857,0.9,0.933,0.818,1.0,1.0,,ExtraTreesClassifier,,50,2,,,,False,gini,log2,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169463.2086098
32,788fcf3d2ce0437184d722a813e93192,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/788fcf3d2ce0437184d722a813e93192/artifacts,2023-02-23 16:24:22.999000+00:00,2023-02-23 16:24:23.035000+00:00,0.917,0.945,0.952,0.112,0.929,0.95,0.95,0.909,1.0,0.963,,ExtraTreesClassifier,,50,2,,,,False,gini,sqrt,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169462.9979389
33,16cadce9c3aa4e128fb5d0a2e17970be,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/16cadce9c3aa4e128fb5d0a2e17970be/artifacts,2023-02-23 16:24:22.785000+00:00,2023-02-23 16:24:22.846000+00:00,0.95,0.926,0.927,0.076,0.893,0.925,0.933,0.864,1.0,0.962,,ExtraTreesClassifier,,50,2,,,,False,gini,None,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169462.7832558
34,3d3ca4bcfea94fd09b912e6a6311d754,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/3d3ca4bcfea94fd09b912e6a6311d754/artifacts,2023-02-23 16:24:22.573000+00:00,2023-02-23 16:24:22.609000+00:00,0.917,1.0,0.952,0.112,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,True,log_loss,log2,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169462.5722225
35,a9cf3793ae7444f3963937a92a2dc068,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/a9cf3793ae7444f3963937a92a2dc068/artifacts,2023-02-23 16:24:22.302000+00:00,2023-02-23 16:24:22.366000+00:00,0.917,1.0,0.952,0.083,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,True,log_loss,sqrt,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169462.2997494
36,9a32a9a27f1b472b9bd0bf5ae479d1fc,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/9a32a9a27f1b472b9bd0bf5ae479d1fc/artifacts,2023-02-23 16:24:22.043000+00:00,2023-02-23 16:24:22.079000+00:00,0.9,1.0,0.952,0.111,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,True,log_loss,None,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169462.0428064
37,3e257d6745b34917b86da0b9aa2375f6,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/3e257d6745b34917b86da0b9aa2375f6/artifacts,2023-02-23 16:24:21.776000+00:00,2023-02-23 16:24:21.830000+00:00,0.933,0.926,0.9,0.111,0.893,0.9,0.933,0.818,1.0,0.962,,ExtraTreesClassifier,,50,2,,,,True,log_loss,log2,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169461.7730386
38,31408467fca74b9c8cba4abefd594f35,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/31408467fca74b9c8cba4abefd594f35/artifacts,2023-02-23 16:24:21.502000+00:00,2023-02-23 16:24:21.537000+00:00,0.933,0.945,0.952,0.111,0.929,0.95,0.95,0.909,1.0,0.963,,ExtraTreesClassifier,,50,2,,,,True,log_loss,sqrt,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169461.5010335
39,ea4f079a51854947a3ed82b44776ed78,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/ea4f079a51854947a3ed82b44776ed78/artifacts,2023-02-23 16:24:21.272000+00:00,2023-02-23 16:24:21.308000+00:00,0.933,0.945,0.952,0.082,0.929,0.95,0.95,0.909,1.0,0.963,,ExtraTreesClassifier,,50,2,,,,True,log_loss,None,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169461.2715294
40,6180ae644d8042d5b11ab3076f91b2d6,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/6180ae644d8042d5b11ab3076f91b2d6/artifacts,2023-02-23 16:24:20.996000+00:00,2023-02-23 16:24:21.058000+00:00,0.95,1.0,0.952,0.076,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,True,entropy,log2,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169460.9935305
41,39099fe6c732416ba7b05a099e40db5e,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/39099fe6c732416ba7b05a099e40db5e/artifacts,2023-02-23 16:24:20.703000+00:00,2023-02-23 16:24:20.754000+00:00,0.95,1.0,0.952,0.076,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,True,entropy,sqrt,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169460.7023306
42,ac23bd9c227b43c1bf44aaddad99971b,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/ac23bd9c227b43c1bf44aaddad99971b/artifacts,2023-02-23 16:24:20.489000+00:00,2023-02-23 16:24:20.524000+00:00,0.95,1.0,0.952,0.076,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,True,entropy,None,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169460.4884086
43,eb3bf24d73e3446b88be1748b0050d91,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/eb3bf24d73e3446b88be1748b0050d91/artifacts,2023-02-23 16:24:20.276000+00:00,2023-02-23 16:24:20.314000+00:00,0.95,0.926,0.927,0.107,0.893,0.925,0.933,0.864,1.0,0.962,,ExtraTreesClassifier,,50,2,,,,True,entropy,log2,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169460.2749965
44,263eaf777b224372a32080a39a9f9d13,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/263eaf777b224372a32080a39a9f9d13/artifacts,2023-02-23 16:24:20.049000+00:00,2023-02-23 16:24:20.088000+00:00,0.95,0.945,0.952,0.076,0.929,0.95,0.95,0.909,1.0,0.963,,ExtraTreesClassifier,,50,2,,,,True,entropy,sqrt,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169460.047625
45,8220c13ce6404cb3b7cc35fe242ab510,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/8220c13ce6404cb3b7cc35fe242ab510/artifacts,2023-02-23 16:24:19.829000+00:00,2023-02-23 16:24:19.865000+00:00,0.933,0.945,0.927,0.111,0.929,0.925,0.95,0.864,1.0,0.963,,ExtraTreesClassifier,,50,2,,,,True,entropy,None,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169459.828003
46,03b0fbdcac4d4f868671e74448165ed9,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/03b0fbdcac4d4f868671e74448165ed9/artifacts,2023-02-23 16:24:19.546000+00:00,2023-02-23 16:24:19.606000+00:00,0.967,1.0,0.952,0.067,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,True,gini,log2,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169459.5446696
47,5c1625bf92734b35ba9c95e299310c15,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/5c1625bf92734b35ba9c95e299310c15/artifacts,2023-02-23 16:24:19.326000+00:00,2023-02-23 16:24:19.361000+00:00,0.933,1.0,0.952,0.082,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,True,gini,sqrt,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169459.3249245
48,53016155a76c42539aec26c736147e49,516240283406670635,FINISHED,file:///home/pixlog/Desktop/repos/MLops/mlruns/516240283406670635/53016155a76c42539aec26c736147e49/artifacts,2023-02-23 16:24:19.076000+00:00,2023-02-23 16:24:19.112000+00:00,0.9,1.0,0.952,0.111,1.0,0.95,1.0,0.909,1.0,1.0,,ExtraTreesClassifier,,50,8,,,,True,gini,None,,,,,pipeline.py,root,88aa96f60ceb93462e8b0d79d210a5e025b5fcbe,LOCAL,ExtraTreesClassifier-1677169459.0749972
